length,dstport,highest_layer,delta,ack_flag,microphone,content_type,class
66,443,1.0,0,1,1,0.0,ack
141,443,0.0,8,1,1,22.0,handshake
72,443,0.0,0,1,1,20.0,handshake
111,443,0.0,0,1,1,22.0,handshake
66,443,1.0,58,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
322,443,0.0,1,1,1,23.0,justified
66,443,1.0,67,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,68,1,1,0.0,ack
77,443,1.0,10223,1,1,0.0,syn
66,443,1.0,38,1,1,0.0,ack
77,443,1.0,10240,1,1,0.0,syn
66,443,1.0,81,1,1,0.0,ack
100,443,0.0,30000,1,1,23.0,syn
77,443,1.0,10152,1,1,0.0,syn
66,443,1.0,40,1,1,0.0,ack
99,443,0.0,90804,1,1,23.0,syn
66,443,1.0,134,1,1,0.0,ack
77,443,1.0,10203,1,1,0.0,syn
66,443,1.0,37,1,1,0.0,ack
77,443,1.0,10187,1,1,0.0,syn
66,443,1.0,37,1,1,0.0,ack
100,443,0.0,29999,1,1,23.0,syn
77,443,1.0,10213,1,1,0.0,syn
66,443,1.0,37,1,1,0.0,ack
77,443,1.0,10235,1,1,0.0,syn
66,443,1.0,39,1,1,0.0,ack
66,443,1.0,1465,1,1,0.0,ack
77,443,1.0,8740,1,1,0.0,syn
66,443,1.0,38,1,1,0.0,ack
100,443,0.0,30001,1,1,23.0,syn
77,443,1.0,10266,1,1,0.0,syn
66,443,1.0,58,1,1,0.0,ack
77,443,1.0,10209,1,1,0.0,syn
66,443,1.0,74,1,1,0.0,ack
77,443,1.0,10118,1,1,0.0,syn
66,443,1.0,69,1,1,0.0,ack
100,443,0.0,30000,1,1,23.0,syn
77,443,1.0,10244,1,1,0.0,syn
66,443,1.0,58,1,1,0.0,ack
99,443,0.0,90867,1,1,23.0,syn
66,443,1.0,134,1,1,0.0,ack
77,443,1.0,10260,1,1,0.0,syn
66,443,1.0,64,1,1,0.0,ack
347,443,0.0,17623,1,1,23.0,justified
54,443,1.0,91,1,1,0.0,ack
77,443,1.0,10200,1,1,0.0,syn
66,443,1.0,58,1,1,0.0,ack
54,443,1.0,12286,1,1,0.0,ack
100,443,0.0,0,1,1,23.0,syn
77,443,1.0,10209,1,1,0.0,syn
66,443,1.0,65,1,1,0.0,ack
351,443,0.0,8693,1,1,23.0,justified
390,443,0.0,0,1,1,23.0,justified
92,443,0.0,0,1,1,23.0,justified
54,443,1.0,165,1,1,0.0,ack
77,443,1.0,10241,1,1,0.0,syn
66,443,1.0,58,1,1,0.0,ack
77,443,1.0,10229,1,1,0.0,syn
66,443,1.0,63,1,1,0.0,ack
100,443,0.0,21139,1,1,23.0,syn
77,443,1.0,10262,1,1,0.0,syn
66,443,1.0,58,1,1,0.0,ack
66,443,1.0,8378,1,1,0.0,ack
77,443,1.0,1842,1,1,0.0,syn
66,443,1.0,60,1,1,0.0,ack
77,443,1.0,10179,1,1,0.0,syn
66,443,1.0,58,1,1,0.0,ack
100,443,0.0,29999,1,1,23.0,syn
77,443,1.0,10219,1,1,0.0,syn
66,443,1.0,72,1,1,0.0,ack
99,443,0.0,90872,1,1,23.0,syn
66,443,1.0,133,1,1,0.0,ack
77,443,1.0,10238,1,1,0.0,syn
66,443,1.0,60,1,1,0.0,ack
77,443,1.0,10175,1,1,0.0,syn
66,443,1.0,59,1,1,0.0,ack
100,443,0.0,29999,1,1,23.0,syn
77,443,1.0,10194,1,1,0.0,syn
66,443,1.0,64,1,1,0.0,ack
77,443,1.0,10230,1,1,0.0,syn
66,443,1.0,100,1,1,0.0,ack
77,443,1.0,10163,1,1,0.0,syn
66,443,1.0,58,1,1,0.0,ack
100,443,0.0,29999,1,1,23.0,syn
77,443,1.0,10174,1,1,0.0,syn
66,443,1.0,59,1,1,0.0,ack
77,443,1.0,10207,1,1,0.0,syn
66,443,1.0,66,1,1,0.0,ack
74,443,1.0,0,0,1,0.0,retransmit
66,443,1.0,130,1,1,0.0,ack
498,443,0.0,2,1,1,22.0,handshake
66,443,1.0,213,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
141,443,0.0,58,1,1,22.0,handshake
72,443,0.0,0,1,1,20.0,handshake
111,443,0.0,0,1,1,22.0,handshake
66,443,1.0,161,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
364,443,0.0,0,1,1,23.0,justified
1226,443,0.0,0,1,1,23.0,justified
66,443,1.0,132,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,129,1,1,0.0,ack
100,443,0.0,30000,1,1,23.0,syn
77,443,1.0,10243,1,1,0.0,syn
66,443,1.0,64,1,1,0.0,ack
77,443,1.0,10198,1,1,0.0,syn
66,443,1.0,70,1,1,0.0,ack
74,443,1.0,0,0,1,0.0,retransmit
66,443,1.0,59,1,1,0.0,ack
501,443,0.0,1,1,1,22.0,handshake
66,443,1.0,61,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
141,443,0.0,43,1,1,22.0,handshake
72,443,0.0,0,1,1,20.0,handshake
111,443,0.0,0,1,1,22.0,handshake
66,443,1.0,87,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
322,443,0.0,0,1,1,23.0,justified
99,443,0.0,90863,1,1,23.0,syn
66,443,1.0,59,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,58,1,1,0.0,ack
66,443,1.0,135,1,1,0.0,ack
66,443,1.0,5167,1,1,0.0,ack
77,443,1.0,4949,1,1,0.0,syn
66,443,1.0,75,1,1,0.0,ack
100,443,0.0,30001,1,1,23.0,syn
77,443,1.0,10238,1,1,0.0,syn
66,443,1.0,80,1,1,0.0,ack
74,55443,1.0,0,0,1,0.0,retransmit
74,55443,1.0,1010,0,1,0.0,retransmit
77,443,1.0,10223,1,1,0.0,syn
66,443,1.0,66,1,1,0.0,ack
74,55443,1.0,1990,0,1,0.0,retransmit
74,55443,1.0,4011,0,1,0.0,retransmit
77,443,1.0,10155,1,1,0.0,syn
66,443,1.0,86,1,1,0.0,ack
74,55443,1.0,0,0,1,0.0,retransmit
74,55443,1.0,998,0,1,0.0,retransmit
100,443,0.0,29998,1,1,23.0,syn
77,443,1.0,10141,1,1,0.0,syn
66,443,1.0,87,1,1,0.0,ack
74,55443,1.0,2003,0,1,0.0,retransmit
74,55443,1.0,4012,0,1,0.0,retransmit
77,443,1.0,10076,1,1,0.0,syn
66,443,1.0,128,1,1,0.0,ack
74,55443,1.0,0,0,1,0.0,retransmit
74,55443,1.0,1008,0,1,0.0,retransmit
74,55443,1.0,2014,0,1,0.0,retransmit
77,443,1.0,10119,1,1,0.0,syn
66,443,1.0,98,1,1,0.0,ack
74,55443,1.0,3987,0,1,0.0,retransmit
100,443,0.0,30000,1,1,23.0,syn
77,443,1.0,10176,1,1,0.0,syn
66,443,1.0,87,1,1,0.0,ack
74,443,1.0,0,0,1,0.0,retransmit
66,443,1.0,31,1,1,0.0,ack
273,443,0.0,0,1,1,22.0,handshake
66,443,1.0,8,1,1,0.0,ack
66,443,1.0,23,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
192,443,0.0,4,1,1,22.0,handshake
119,443,0.0,22,1,1,23.0,justified
122,443,0.0,0,1,1,23.0,justified
108,443,0.0,0,1,1,23.0,justified
624,443,0.0,1,1,1,23.0,justified
104,443,0.0,0,1,1,23.0,justified
104,443,0.0,67,1,1,23.0,justified
66,443,1.0,74,1,1,0.0,ack
66,443,1.0,132,1,1,0.0,ack
600,443,0.0,0,1,1,23.0,justified
66,443,1.0,295,1,1,0.0,ack
97,443,0.0,0,1,1,21.0,handshake
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,100,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
74,55443,1.0,0,0,1,0.0,retransmit
74,55443,1.0,999,0,1,0.0,retransmit
74,55443,1.0,2007,0,1,0.0,retransmit
77,443,1.0,10231,1,1,0.0,syn
66,443,1.0,89,1,1,0.0,ack
99,443,0.0,90866,1,1,23.0,syn
66,443,1.0,150,1,1,0.0,ack
74,55443,1.0,4000,0,1,0.0,retransmit
77,443,1.0,10143,1,1,0.0,syn
66,443,1.0,90,1,1,0.0,ack
74,55443,1.0,0,0,1,0.0,retransmit
74,55443,1.0,1019,0,1,0.0,retransmit
100,443,0.0,30002,1,1,23.0,syn
74,55443,1.0,1980,0,1,0.0,retransmit
77,443,1.0,10217,1,1,0.0,syn
66,443,1.0,85,1,1,0.0,ack
74,55443,1.0,4005,0,1,0.0,retransmit
77,443,1.0,10055,1,1,0.0,syn
66,443,1.0,87,1,1,0.0,ack
66,443,1.0,2224,1,1,0.0,ack
77,443,1.0,7981,1,1,0.0,syn
66,443,1.0,96,1,1,0.0,ack
100,443,0.0,29997,1,1,23.0,syn
77,443,1.0,10140,1,1,0.0,syn
66,443,1.0,85,1,1,0.0,ack
347,443,0.0,8895,1,1,23.0,justified
54,443,1.0,91,1,1,0.0,ack
77,443,1.0,10246,1,1,0.0,syn
66,443,1.0,79,1,1,0.0,ack
77,443,1.0,10212,1,1,0.0,syn
66,443,1.0,68,1,1,0.0,ack
74,443,1.0,0,0,1,0.0,retransmit
54,443,1.0,132,1,1,0.0,ack
470,443,0.0,0,1,1,22.0,handshake
54,443,1.0,132,1,1,0.0,ack
54,443,1.0,0,1,1,0.0,ack
54,443,1.0,0,1,1,0.0,ack
54,443,1.0,0,1,1,0.0,ack
129,443,0.0,40,1,1,22.0,handshake
105,443,0.0,0,1,1,20.0,handshake
54,443,1.0,129,1,1,0.0,ack
305,443,0.0,0,1,1,23.0,justified
594,443,0.0,0,1,1,23.0,justified
54,443,1.0,166,1,1,0.0,ack
54,443,1.0,21012,1,1,0.0,ack
100,443,0.0,0,1,1,23.0,syn
77,443,1.0,10207,1,1,0.0,syn
66,443,1.0,80,1,1,0.0,ack
99,443,0.0,90863,1,1,23.0,syn
66,443,1.0,133,1,1,0.0,ack
77,443,1.0,10235,1,1,0.0,syn
66,443,1.0,67,1,1,0.0,ack
77,443,1.0,10261,1,1,0.0,syn
77,443,1.0,273,1,1,0.0,syn
66,443,1.0,156,1,1,0.0,ack
100,443,0.0,30039,1,1,23.0,syn
77,443,1.0,9814,1,1,0.0,syn
66,443,1.0,63,1,1,0.0,ack
74,443,1.0,0,0,1,0.0,retransmit
66,443,1.0,20,1,1,0.0,ack
276,443,0.0,0,1,1,22.0,handshake
66,443,1.0,14,1,1,0.0,ack
66,443,1.0,7,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
192,443,0.0,24,1,1,22.0,handshake
119,443,0.0,21,1,1,23.0,justified
164,443,0.0,0,1,1,23.0,justified
554,443,0.0,0,1,1,23.0,justified
104,443,0.0,0,1,1,23.0,justified
66,443,1.0,69,1,1,0.0,ack
66,443,1.0,111,1,1,0.0,ack
528,443,0.0,0,1,1,23.0,justified
77,443,1.0,10243,1,1,0.0,syn
66,443,1.0,60,1,1,0.0,ack
66,443,1.0,127,1,1,0.0,ack
97,443,0.0,0,1,1,21.0,handshake
66,443,1.0,2,1,1,0.0,ack
66,443,1.0,20,1,1,0.0,ack
77,443,1.0,10204,1,1,0.0,syn
66,443,1.0,59,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
100,443,0.0,29961,1,1,23.0,syn
77,443,1.0,10175,1,1,0.0,syn
66,443,1.0,64,1,1,0.0,ack
66,443,1.0,9105,1,1,0.0,ack
77,443,1.0,1083,1,1,0.0,syn
66,443,1.0,68,1,1,0.0,ack
77,443,1.0,10229,1,1,0.0,syn
66,443,1.0,58,1,1,0.0,ack
100,443,0.0,30000,1,1,23.0,syn
77,443,1.0,10163,1,1,0.0,syn
66,443,1.0,59,1,1,0.0,ack
99,443,0.0,90867,1,1,23.0,syn
66,443,1.0,141,1,1,0.0,ack
77,443,1.0,10207,1,1,0.0,syn
66,443,1.0,64,1,1,0.0,ack
77,443,1.0,10226,1,1,0.0,syn
66,443,1.0,62,1,1,0.0,ack
100,443,0.0,30013,1,1,23.0,syn
77,443,1.0,10188,1,1,0.0,syn
66,443,1.0,61,1,1,0.0,ack
74,443,1.0,0,0,1,0.0,retransmit
66,443,1.0,135,1,1,0.0,ack
501,443,0.0,0,1,1,22.0,handshake
66,443,1.0,134,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
141,443,0.0,49,1,1,22.0,handshake
72,443,0.0,0,1,1,20.0,handshake
111,443,0.0,0,1,1,22.0,handshake
66,443,1.0,132,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
322,443,0.0,0,1,1,23.0,justified
66,443,1.0,133,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,132,1,1,0.0,ack
77,443,1.0,10200,1,1,0.0,syn
66,443,1.0,62,1,1,0.0,ack
77,443,1.0,10191,1,1,0.0,syn
66,443,1.0,82,1,1,0.0,ack
100,443,0.0,29997,1,1,23.0,syn
77,443,1.0,10159,1,1,0.0,syn
66,443,1.0,79,1,1,0.0,ack
77,443,1.0,10128,1,1,0.0,syn
66,443,1.0,83,1,1,0.0,ack
77,443,1.0,10191,1,1,0.0,syn
66,443,1.0,69,1,1,0.0,ack
100,443,0.0,29990,1,1,23.0,syn
77,443,1.0,10162,1,1,0.0,syn
66,443,1.0,75,1,1,0.0,ack
66,443,1.0,6070,1,1,0.0,ack
99,443,0.0,90865,1,1,23.0,syn
66,443,1.0,133,1,1,0.0,ack
77,443,1.0,4129,1,1,0.0,syn
66,443,1.0,68,1,1,0.0,ack
77,443,1.0,10191,1,1,0.0,syn
100,443,0.0,30003,1,1,23.0,syn
66,443,1.0,61,1,1,0.0,ack
77,443,1.0,10207,1,1,0.0,syn
66,443,1.0,87,1,1,0.0,ack
77,443,1.0,10152,1,1,0.0,syn
66,443,1.0,62,1,1,0.0,ack
100,443,0.0,29998,1,1,23.0,syn
77,443,1.0,10191,1,1,0.0,syn
66,443,1.0,62,1,1,0.0,ack
77,443,1.0,10182,1,1,0.0,syn
66,443,1.0,65,1,1,0.0,ack
77,443,1.0,10212,1,1,0.0,syn
66,443,1.0,103,1,1,0.0,ack
100,443,0.0,29998,1,1,23.0,syn
77,443,1.0,10142,1,1,0.0,syn
66,443,1.0,67,1,1,0.0,ack
347,443,0.0,8986,1,1,23.0,justified
54,443,1.0,87,1,1,0.0,ack
77,443,1.0,10265,1,1,0.0,syn
66,443,1.0,68,1,1,0.0,ack
99,443,0.0,90931,1,1,23.0,syn
66,443,1.0,139,1,1,0.0,ack
77,443,1.0,10172,1,1,0.0,syn
66,443,1.0,68,1,1,0.0,ack
54,443,1.0,20924,1,1,0.0,ack
100,443,0.0,1,1,1,23.0,syn
77,443,1.0,10129,1,1,0.0,syn
66,443,1.0,63,1,1,0.0,ack
77,443,1.0,10199,1,1,0.0,syn
66,443,1.0,57,1,1,0.0,ack
66,443,1.0,2989,1,1,0.0,ack
77,443,1.0,7219,1,1,0.0,syn
66,443,1.0,76,1,1,0.0,ack
100,443,0.0,29998,1,1,23.0,syn
77,443,1.0,10253,1,1,0.0,syn
66,443,1.0,65,1,1,0.0,ack
77,443,1.0,10216,1,1,0.0,syn
66,443,1.0,64,1,1,0.0,ack
77,443,1.0,10119,1,1,0.0,syn
66,443,1.0,102,1,1,0.0,ack
100,443,0.0,30000,1,1,23.0,syn
77,443,1.0,10116,1,1,0.0,syn
66,443,1.0,71,1,1,0.0,ack
77,443,1.0,10182,1,1,0.0,syn
66,443,1.0,105,1,1,0.0,ack
99,443,0.0,90800,1,1,23.0,syn
66,443,1.0,134,1,1,0.0,ack
77,443,1.0,10159,1,1,0.0,syn
66,443,1.0,86,1,1,0.0,ack
100,443,0.0,30002,1,1,23.0,syn
77,443,1.0,10140,1,1,0.0,syn
66,443,1.0,91,1,1,0.0,ack
77,443,1.0,10146,1,1,0.0,syn
66,443,1.0,86,1,1,0.0,ack
77,443,1.0,10190,1,1,0.0,syn
66,443,1.0,82,1,1,0.0,ack
