length,dstport,highest_layer,delta,ack_flag,microphone,content_type,class
1514,443,1.0,1,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1383,443,3.0,0,1,1,23.0,expected
94,443,1.0,0,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
86,443,1.0,0,1,1,0.0,ack
78,443,1.0,1,1,1,0.0,ack
78,443,1.0,0,1,1,0.0,ack
78,443,1.0,4,1,1,0.0,ack
78,443,1.0,0,1,1,0.0,ack
66,443,1.0,7,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
1514,443,1.0,110,1,1,0.0,not_relevant
1514,443,3.0,0,1,1,23.0,expected
66,443,1.0,7,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,5,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
286,443,3.0,0,1,1,23.0,expected
1514,443,1.0,61,1,1,0.0,not_relevant
92,443,3.0,0,1,1,23.0,expected
427,443,3.0,0,1,1,23.0,expected
86,443,1.0,1,1,1,0.0,ack
86,443,1.0,0,1,1,0.0,ack
107,443,3.0,0,1,1,21.0,handshake
54,443,1.0,0,0,1,0.0,retransmit
78,443,1.0,0,1,1,0.0,ack
54,443,1.0,48,0,1,0.0,retransmit
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
74,443,1.0,954254703,0,1,0.0,retransmit
66,443,1.0,1,1,1,0.0,ack
74,443,1.0,954254363,0,1,0.0,retransmit
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
272,443,3.0,0,1,1,22.0,handshake
66,443,1.0,0,1,1,0.0,ack
272,443,3.0,0,1,1,22.0,handshake
54,443,1.0,7,1,1,0.0,ack
204,443,3.0,0,1,1,22.0,handshake
204,443,3.0,0,1,1,22.0,handshake
427,443,3.0,0,1,1,23.0,expected
107,443,3.0,0,1,1,21.0,handshake
54,443,1.0,0,0,1,0.0,retransmit
74,80,1.0,954254319,0,1,0.0,retransmit
54,443,1.0,39,0,1,0.0,retransmit
211,80,3.0,0,1,1,0.0,not_relevant
100,443,3.0,0,1,1,23.0,syn
54,80,1.0,22996,1,1,0.0,ack
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,3,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
1514,443,3.0,0,1,1,23.0,expected
1514,443,1.0,283465,1,1,0.0,not_relevant
1514,443,1.0,11,1,1,0.0,not_relevant
74,443,1.0,954543997,0,1,0.0,retransmit
304,443,3.0,0,1,1,22.0,handshake
54,443,1.0,0,1,1,0.0,ack
204,443,3.0,0,1,1,22.0,handshake
1514,443,1.0,35,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1376,443,3.0,0,1,1,23.0,expected
1514,443,1.0,6,1,1,0.0,not_relevant
1514,443,1.0,7,1,1,0.0,not_relevant
1514,443,1.0,24,1,1,0.0,not_relevant
74,80,1.0,954544246,0,1,0.0,retransmit
256,80,3.0,0,1,1,0.0,not_relevant
74,80,1.0,954544424,0,1,0.0,retransmit
54,443,1.0,1,1,1,0.0,ack
54,443,1.0,1,1,1,0.0,ack
200,80,3.0,0,1,1,0.0,not_relevant
54,443,1.0,34,1,1,0.0,ack
1514,443,1.0,168,1,1,0.0,not_relevant
1514,443,1.0,20,1,1,0.0,not_relevant
136,443,3.0,0,1,1,23.0,expected
190,443,3.0,0,1,1,23.0,expected
1514,443,1.0,16,1,1,0.0,not_relevant
92,443,3.0,0,1,1,23.0,expected
1514,443,1.0,7,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
92,443,3.0,0,1,1,23.0,expected
295,443,3.0,0,1,1,23.0,expected
1514,443,1.0,15,1,1,0.0,not_relevant
287,443,3.0,0,1,1,23.0,expected
1514,443,1.0,16,1,1,0.0,not_relevant
1378,443,3.0,0,1,1,23.0,expected
1514,443,1.0,37,1,1,0.0,not_relevant
92,443,3.0,0,1,1,23.0,expected
97,443,3.0,0,1,1,21.0,handshake
100,443,3.0,0,1,1,23.0,syn
66,80,1.0,4172,1,1,0.0,ack
190,443,3.0,0,1,1,23.0,expected
1514,443,1.0,6881,1,1,0.0,not_relevant
1514,443,1.0,78,1,1,0.0,not_relevant
1514,443,1.0,687,1,1,0.0,not_relevant
1514,443,1.0,52,1,1,0.0,not_relevant
287,443,3.0,0,1,1,23.0,expected
1514,443,1.0,1609,1,1,0.0,not_relevant
1258,443,3.0,0,1,1,23.0,expected
1514,443,1.0,37,1,1,0.0,not_relevant
1378,443,3.0,0,1,1,23.0,expected
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
286,443,3.0,0,1,1,23.0,expected
1514,443,1.0,57507,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
160,443,3.0,0,1,1,23.0,expected
1514,443,1.0,37,1,1,0.0,not_relevant
74,443,1.0,954615142,0,1,0.0,retransmit
1514,443,1.0,37,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
312,443,3.0,0,1,1,22.0,handshake
172,443,3.0,0,1,1,23.0,expected
180,443,3.0,0,1,1,22.0,handshake
172,443,3.0,0,1,1,23.0,expected
85,443,3.0,0,1,1,21.0,handshake
54,443,1.0,54,1,1,0.0,ack
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
190,443,3.0,0,1,1,23.0,expected
1514,443,1.0,358,1,1,0.0,not_relevant
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
74,443,1.0,954493312,0,1,0.0,retransmit
312,443,3.0,0,1,1,22.0,handshake
105,443,3.0,0,1,1,20.0,handshake
85,443,3.0,0,1,1,21.0,handshake
74,443,1.0,954481520,0,1,0.0,retransmit
312,443,3.0,0,1,1,22.0,handshake
105,443,3.0,0,1,1,20.0,handshake
74,443,1.0,954593387,0,1,0.0,retransmit
74,443,1.0,954547937,0,1,0.0,retransmit
312,443,3.0,0,1,1,22.0,handshake
312,443,3.0,0,1,1,22.0,handshake
105,443,3.0,0,1,1,20.0,handshake
74,443,1.0,954546675,0,1,0.0,retransmit
85,443,3.0,0,1,1,21.0,handshake
639,443,3.0,0,1,1,23.0,expected
1514,443,1.0,31,1,1,0.0,not_relevant
105,443,3.0,0,1,1,20.0,handshake
312,443,3.0,0,1,1,22.0,handshake
1514,443,1.0,40,1,1,0.0,not_relevant
74,443,1.0,954546504,0,1,0.0,retransmit
105,443,3.0,0,1,1,20.0,handshake
312,443,3.0,0,1,1,22.0,handshake
1514,443,1.0,33,1,1,0.0,not_relevant
105,443,3.0,0,1,1,20.0,handshake
85,443,3.0,0,1,1,21.0,handshake
85,443,3.0,0,1,1,21.0,handshake
107,443,3.0,0,1,1,21.0,handshake
85,443,3.0,0,1,1,21.0,handshake
74,443,1.0,954546596,0,1,0.0,retransmit
85,443,3.0,0,1,1,21.0,handshake
304,443,3.0,0,1,1,22.0,handshake
66,443,1.0,26,1,1,0.0,ack
204,443,3.0,0,1,1,22.0,handshake
107,443,3.0,0,1,1,21.0,handshake
74,443,1.0,954497623,0,1,0.0,retransmit
1514,443,1.0,242,1,1,0.0,not_relevant
74,443,1.0,954495404,0,1,0.0,retransmit
304,443,3.0,0,1,1,22.0,handshake
204,443,3.0,0,1,1,22.0,handshake
66,443,1.0,98,1,1,0.0,ack
583,443,3.0,0,1,1,22.0,handshake
192,443,3.0,0,1,1,22.0,handshake
1514,443,1.0,310,1,1,0.0,not_relevant
1258,443,3.0,0,1,1,23.0,expected
97,443,3.0,0,1,1,21.0,handshake
97,443,3.0,0,1,1,21.0,handshake
74,443,1.0,954495230,0,1,0.0,retransmit
583,443,3.0,0,1,1,22.0,handshake
117,443,3.0,0,1,1,20.0,handshake
447,443,3.0,0,1,1,23.0,expected
97,443,3.0,0,1,1,21.0,handshake
54,443,1.0,0,0,1,0.0,retransmit
74,443,1.0,954495312,0,1,0.0,retransmit
583,443,3.0,0,1,1,22.0,handshake
117,443,3.0,0,1,1,20.0,handshake
97,443,3.0,0,1,1,21.0,handshake
74,443,1.0,954495761,0,1,0.0,retransmit
583,443,3.0,0,1,1,22.0,handshake
117,443,3.0,0,1,1,20.0,handshake
74,443,1.0,954496133,0,1,0.0,retransmit
66,443,1.0,24,1,1,0.0,ack
583,443,3.0,0,1,1,22.0,handshake
66,443,1.0,35,1,1,0.0,ack
117,443,3.0,0,1,1,20.0,handshake
1514,443,1.0,1536,1,1,0.0,not_relevant
1514,443,3.0,0,1,1,23.0,expected
1514,443,1.0,38,1,1,0.0,not_relevant
1514,443,1.0,17,1,1,0.0,not_relevant
136,443,3.0,0,1,1,23.0,expected
1514,443,1.0,5,1,1,0.0,not_relevant
1514,443,1.0,20,1,1,0.0,not_relevant
100,443,3.0,0,1,1,23.0,syn
54,443,1.0,24,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
1514,443,1.0,216,1,1,0.0,not_relevant
66,443,1.0,0,1,1,0.0,ack
92,443,1.0,5,1,1,0.0,not_relevant
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
423,443,1.0,263,1,1,0.0,not_relevant
66,443,1.0,1,1,1,0.0,ack
1514,443,1.0,69,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
92,443,1.0,2,1,1,0.0,not_relevant
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
190,443,3.0,0,1,1,23.0,expected
1514,443,1.0,37,1,1,0.0,not_relevant
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
1514,443,1.0,98,1,1,0.0,not_relevant
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
94,443,1.0,2,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
639,443,3.0,0,1,1,23.0,expected
190,443,3.0,0,1,1,23.0,expected
1514,443,1.0,4838,1,1,0.0,not_relevant
1514,443,1.0,307,1,1,0.0,not_relevant
1514,443,3.0,0,1,1,23.0,expected
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
443,443,3.0,0,1,1,23.0,expected
443,443,1.0,246,1,1,0.0,not_relevant
1514,443,1.0,48,1,1,0.0,not_relevant
1514,443,3.0,0,1,1,23.0,expected
132,443,3.0,0,1,1,23.0,expected
1514,443,1.0,78,1,1,0.0,not_relevant
1514,443,1.0,5,1,1,0.0,not_relevant
1266,443,3.0,0,1,1,23.0,expected
107,443,3.0,0,1,1,21.0,handshake
294,443,3.0,0,1,1,23.0,expected
74,443,1.0,954504653,0,1,0.0,retransmit
272,443,3.0,0,1,1,22.0,handshake
204,443,3.0,0,1,1,22.0,handshake
107,443,3.0,0,1,1,21.0,handshake
94,443,1.0,6,1,1,0.0,ack
94,443,1.0,12,1,1,0.0,ack
94,443,1.0,4,1,1,0.0,ack
94,443,1.0,4,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
86,443,1.0,0,1,1,0.0,ack
78,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,3,1,1,0.0,ack
66,443,1.0,14,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,10,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,3,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,7,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
74,443,1.0,954511576,0,1,0.0,retransmit
304,443,3.0,0,1,1,22.0,handshake
66,443,1.0,5,1,1,0.0,ack
54,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
204,443,3.0,0,1,1,22.0,handshake
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,308,1,1,0.0,ack
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
1514,443,1.0,42252,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
92,443,3.0,0,1,1,23.0,expected
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
66,443,1.0,0,1,1,0.0,ack
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
295,443,3.0,0,1,1,23.0,expected
74,80,1.0,954605441,0,1,0.0,retransmit
256,80,3.0,0,1,1,0.0,not_relevant
66,80,1.0,71,1,1,0.0,ack
74,80,1.0,954650116,0,1,0.0,retransmit
200,80,3.0,0,1,1,0.0,not_relevant
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
100,443,3.0,0,1,1,23.0,syn
54,80,1.0,32119,1,1,0.0,ack
1514,443,1.0,58015,1,1,0.0,not_relevant
1514,443,1.0,23,1,1,0.0,not_relevant
60,443,3.0,0,1,1,23.0,expected
74,443,1.0,954716406,0,1,0.0,retransmit
304,443,3.0,0,1,1,22.0,handshake
204,443,3.0,0,1,1,22.0,handshake
1514,443,1.0,60,1,1,0.0,not_relevant
1487,443,3.0,0,1,1,23.0,expected
1514,443,1.0,10,1,1,0.0,not_relevant
1514,443,1.0,44,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,1,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
66,443,1.0,27,1,1,0.0,ack
54,443,1.0,0,1,1,0.0,ack
1514,443,1.0,12,1,1,0.0,not_relevant
1514,443,1.0,29,1,1,0.0,not_relevant
1514,443,1.0,5,1,1,0.0,not_relevant
1386,443,3.0,0,1,1,23.0,expected
286,443,3.0,0,1,1,23.0,expected
190,443,3.0,0,1,1,23.0,expected
1514,443,1.0,16,1,1,0.0,not_relevant
136,443,3.0,0,1,1,23.0,expected
92,443,3.0,0,1,1,23.0,expected
1514,443,1.0,39,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,1,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,7,1,1,0.0,not_relevant
1514,443,1.0,1,1,1,0.0,not_relevant
1514,443,1.0,10,1,1,0.0,not_relevant
1423,443,3.0,0,1,1,23.0,expected
97,443,3.0,0,1,1,21.0,handshake
100,443,3.0,0,1,1,23.0,syn
1514,443,1.0,9556,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,95,1,1,0.0,not_relevant
1514,443,1.0,25,1,1,0.0,not_relevant
1514,443,1.0,1570,1,1,0.0,not_relevant
1514,443,1.0,30,1,1,0.0,not_relevant
100,443,3.0,0,1,1,23.0,syn
1514,443,1.0,33293,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
74,443,1.0,954762474,0,1,0.0,retransmit
1514,443,1.0,49,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
54,443,1.0,44,1,1,0.0,ack
312,443,3.0,0,1,1,22.0,handshake
1514,443,1.0,34,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
180,443,3.0,0,1,1,22.0,handshake
85,443,3.0,0,1,1,21.0,handshake
190,443,3.0,0,1,1,23.0,expected
1514,443,1.0,352,1,1,0.0,not_relevant
1259,443,3.0,0,1,1,23.0,expected
92,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
172,443,3.0,0,1,1,23.0,expected
136,443,3.0,0,1,1,23.0,expected
74,443,1.0,954764277,0,1,0.0,retransmit
312,443,3.0,0,1,1,22.0,handshake
105,443,3.0,0,1,1,20.0,handshake
85,443,3.0,0,1,1,21.0,handshake
74,443,1.0,954764600,0,1,0.0,retransmit
312,443,3.0,0,1,1,22.0,handshake
54,443,1.0,0,1,1,0.0,ack
1514,443,1.0,16,1,1,0.0,not_relevant
105,443,3.0,0,1,1,20.0,handshake
74,443,1.0,954764228,0,1,0.0,retransmit
312,443,3.0,0,1,1,22.0,handshake
74,443,1.0,954753785,0,1,0.0,retransmit
105,443,3.0,0,1,1,20.0,handshake
85,443,3.0,0,1,1,21.0,handshake
312,443,3.0,0,1,1,22.0,handshake
74,443,1.0,954730652,0,1,0.0,retransmit
74,443,1.0,954743544,0,1,0.0,retransmit
105,443,3.0,0,1,1,20.0,handshake
312,443,3.0,0,1,1,22.0,handshake
54,443,1.0,44,1,1,0.0,ack
312,443,3.0,0,1,1,22.0,handshake
190,443,3.0,0,1,1,23.0,expected
1514,443,1.0,79,1,1,0.0,not_relevant
105,443,3.0,0,1,1,20.0,handshake
105,443,3.0,0,1,1,20.0,handshake
85,443,3.0,0,1,1,21.0,handshake
1514,443,1.0,72,1,1,0.0,not_relevant
85,443,3.0,0,1,1,21.0,handshake
85,443,3.0,0,1,1,21.0,handshake
54,443,1.0,149,1,1,0.0,ack
107,443,3.0,0,1,1,21.0,handshake
54,443,1.0,0,0,1,0.0,retransmit
85,443,3.0,0,1,1,21.0,handshake
54,443,1.0,40,0,1,0.0,retransmit
1514,443,1.0,26,1,1,0.0,not_relevant
74,443,1.0,2734631000,0,1,0.0,retransmit
74,443,1.0,2734626263,0,1,0.0,retransmit
304,443,3.0,0,1,1,22.0,handshake
282,443,3.0,0,1,1,22.0,handshake
192,443,3.0,0,1,1,22.0,handshake
204,443,3.0,0,1,1,22.0,handshake
97,443,3.0,0,1,1,21.0,handshake
97,443,3.0,0,1,1,21.0,handshake
54,443,1.0,0,1,1,0.0,ack
54,443,1.0,0,1,1,0.0,ack
1514,443,1.0,166,1,1,0.0,not_relevant
74,443,1.0,2734622053,0,1,0.0,retransmit
296,443,3.0,0,1,1,22.0,handshake
192,443,3.0,0,1,1,22.0,handshake
447,443,3.0,0,1,1,23.0,expected
97,443,3.0,0,1,1,21.0,handshake
66,443,1.0,195,1,1,0.0,ack
74,443,1.0,2734620127,0,1,0.0,retransmit
583,443,3.0,0,1,1,22.0,handshake
117,443,3.0,0,1,1,20.0,handshake
97,443,3.0,0,1,1,21.0,handshake
54,443,1.0,0,0,1,0.0,retransmit
54,443,1.0,0,0,1,0.0,retransmit
74,443,1.0,2734558211,0,1,0.0,retransmit
54,443,1.0,18,0,1,0.0,retransmit
583,443,3.0,0,1,1,22.0,handshake
117,443,3.0,0,1,1,20.0,handshake
1514,443,1.0,1711,1,1,0.0,not_relevant
1264,443,3.0,0,1,1,23.0,expected
1514,443,1.0,46,1,1,0.0,not_relevant
1514,443,1.0,3,1,1,0.0,not_relevant
162,443,3.0,0,1,1,23.0,expected
1514,443,1.0,38,1,1,0.0,not_relevant
1514,443,1.0,15,1,1,0.0,not_relevant
54,443,1.0,39,1,1,0.0,ack
74,443,1.0,0,0,1,0.0,retransmit
1514,443,1.0,115,1,1,0.0,not_relevant
583,443,3.0,0,1,1,22.0,handshake
117,443,3.0,0,1,1,20.0,handshake
1514,443,1.0,679,1,1,0.0,not_relevant
1514,443,1.0,4,1,1,0.0,not_relevant
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
174,443,3.0,0,1,1,23.0,expected
66,443,1.0,0,1,1,0.0,ack
78,443,1.0,0,1,1,0.0,ack
174,443,1.0,224,1,1,0.0,not_relevant
1392,443,1.0,270,1,1,0.0,not_relevant
86,443,1.0,0,1,1,0.0,ack
1392,443,1.0,540,1,1,0.0,not_relevant
1392,443,1.0,1080,1,1,0.0,not_relevant
94,443,1.0,0,1,1,0.0,ack
54,443,1.0,68,1,1,0.0,ack
1514,443,1.0,38,1,1,0.0,not_relevant
1514,443,1.0,10,1,1,0.0,not_relevant
1514,443,1.0,44,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
1514,443,1.0,0,1,1,0.0,not_relevant
54,443,1.0,56,1,1,0.0,ack
1514,443,1.0,21,1,1,0.0,not_relevant
92,443,3.0,0,1,1,23.0,expected
107,443,3.0,0,1,1,21.0,handshake
74,443,1.0,0,0,1,0.0,retransmit
54,443,1.0,36,0,1,0.0,retransmit
54,443,1.0,5,0,1,0.0,retransmit
272,443,3.0,0,1,1,22.0,handshake
54,443,1.0,0,1,1,0.0,ack
204,443,3.0,0,1,1,22.0,handshake
107,443,3.0,0,1,1,21.0,handshake
54,443,1.0,46,0,1,0.0,retransmit
100,443,3.0,0,1,1,23.0,syn
94,443,1.0,6,1,1,0.0,ack
94,443,1.0,15,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
94,443,1.0,0,1,1,0.0,ack
94,443,1.0,1,1,1,0.0,ack
86,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
78,443,1.0,0,1,1,0.0,ack
86,443,1.0,0,1,1,0.0,ack
94,443,1.0,3,1,1,0.0,ack
94,443,1.0,18,1,1,0.0,ack
66,443,1.0,13,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,8,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,7,1,1,0.0,ack
66,443,1.0,10,1,1,0.0,ack
66,443,1.0,7,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,11,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,7,1,1,0.0,ack
78,443,1.0,0,1,1,0.0,ack
86,443,1.0,6,1,1,0.0,ack
78,443,1.0,1,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,6,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,2,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,4,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
66,443,1.0,1,1,1,0.0,ack
78,443,1.0,0,1,1,0.0,ack
86,443,1.0,2037,1,1,0.0,ack
78,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
66,443,1.0,0,1,1,0.0,ack
74,443,1.0,0,0,1,0.0,retransmit
304,443,3.0,0,1,1,22.0,handshake
54,443,1.0,8,1,1,0.0,ack
