2018-11-27 04:03:58.238009,66,99.84.170.19,80,1.0,3658982128,1,1,,1,ack
2018-11-27 04:04:00.071391,100,52.94.227.146,443,3.0,0,1,1,23,1,syn
2018-11-27 04:04:03.982306,287,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:03.982472,190,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:03.982882,1514,52.94.227.146,443,1.0,3659201905,1,1,,1,not_relevant
2018-11-27 04:04:03.982922,1514,52.94.227.146,443,1.0,0,1,1,,1,not_relevant
2018-11-27 04:04:03.982966,837,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:03.982991,132,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:03.983096,180,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:04.023134,74,54.239.26.255,443,1.0,3659214180,0,1,,1,retransmit
2018-11-27 04:04:04.024542,1514,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:04.024897,1514,52.94.227.146,443,1.0,41,1,1,,1,not_relevant
2018-11-27 04:04:04.025403,1514,52.94.227.146,443,1.0,0,1,1,,1,not_relevant
2018-11-27 04:04:04.025426,1384,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:04.048377,1514,52.94.227.146,443,1.0,22,1,1,,1,not_relevant
2018-11-27 04:04:04.048416,1514,52.94.227.146,443,1.0,0,1,1,,1,not_relevant
2018-11-27 04:04:04.069087,54,54.239.26.255,443,1.0,45,1,1,,1,ack
2018-11-27 04:04:04.078495,312,54.239.26.255,443,3.0,0,1,1,22,1,handshake
2018-11-27 04:04:04.078836,1514,52.94.227.146,443,1.0,30,1,1,,1,not_relevant
2018-11-27 04:04:04.080165,328,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:04.087090,172,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:04.107700,172,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:04.126425,54,54.239.26.255,443,1.0,57,1,1,,1,ack
2018-11-27 04:04:04.128357,105,54.239.26.255,443,3.0,0,1,1,20,1,handshake
2018-11-27 04:04:04.135786,172,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:04.148746,54,52.94.227.146,443,1.0,69,1,1,,1,ack
2018-11-27 04:04:04.157256,172,52.94.227.146,443,3.0,0,1,1,23,1,expected
2018-11-27 04:04:04.170011,172,52.94.227.146,443,3.0,0,1,1,23,1,expected
